,Capital Gains,Close,Close,Dividends,Dividends,High,High,Low,Low,Open,Open,Stock Splits,Stock Splits,Volume,Volume
2021-12-30,0.0,176.41905212402344,463.41485595703125,0.0,0.0,178.76537642937865,466.17883546753217,176.31015086844752,462.9379810575503,177.67636387361958,465.1374685190018,0.0,0.0,59773000,55329000
2021-12-31,0.0,175.79534912109375,462.2469787597656,0.0,0.0,177.4387473801581,464.09611648528494,175.48843461292282,461.9647624269,176.31014129560032,462.90880011792666,0.0,0.0,64062300,65237400
2022-01-03,0.0,180.19097900390625,464.92333984375,0.0,0.0,181.05229445977199,465.05960678214984,175.9339654689117,461.1666730092755,176.05276134987577,463.55107712472443,0.0,0.0,104487900,72668200
2022-01-04,0.0,177.90406799316406,464.76763916015625,0.0,0.0,181.1116927418729,467.1326191026784,177.3298627236012,462.85036800552746,180.80479331127546,466.39295214940165,0.0,0.0,99310400,71178700
2022-01-05,0.0,173.1718292236328,455.8431396484375,0.0,0.0,178.36936016887083,465.1861877658857,172.89462878172338,455.7458103522777,177.81495928505203,464.38812911839904,0.0,0.0,94537600,104538900
2022-01-06,0.0,170.281005859375,455.4148864746094,0.0,0.0,173.54802817909783,458.2178037073942,169.92460314983632,452.9720608847937,170.97400693173063,455.36623667988954,0.0,0.0,96904000,86858900
2022-01-07,0.0,170.44932556152344,453.6144104003906,0.0,0.0,172.39963852542743,456.6411821095036,169.32071936315748,452.2129517474139,171.1621310664169,455.42464020245643,0.0,0.0,86709100,85111600
2022-01-10,0.0,170.4691162109375,453.0499267578125,0.0,0.0,170.7760156191015,453.2737514497356,166.4892883128352,444.3784128873312,167.3901972961038,450.31514305519886,0.0,0.0,106765600,119362000
2022-01-11,0.0,173.33023071289062,457.1764221191406,0.0,0.0,173.4292222367904,457.27375140619836,169.11281111623086,449.6825125266249,170.5978199313451,452.7774175309803,0.0,0.0,76138300,74303100
2022-01-12,0.0,173.77574157714844,458.4125061035156,0.0,0.0,175.4092453369238,460.5341780468323,173.07284581871588,456.388193166711,174.35984145670042,458.9672564157893,0.0,0.0,74805200,67605400
2022-01-13,0.0,170.4691162109375,452.09619140625,0.0,0.0,174.85483504219388,460.22269769763784,170.07310479210412,451.0353703735889,174.02323372208028,459.55116415483,0.0,0.0,84505800,91173100
2022-01-14,0.0,171.34033203125,452.2810974121094,0.0,0.0,172.04322777577116,452.64118907418356,169.38010943076532,447.59010456393037,169.62761091106265,448.8455841620447,0.0,0.0,80440800,95890900
2022-01-18,0.0,168.10299682617188,444.2713928222656,0.0,0.0,170.81560319480948,447.6485145738844,167.7168951478327,443.12298431210263,169.7958983749319,447.4344019956564,0.0,0.0,90956700,109709100
2022-01-19,0.0,164.5686798095703,439.658203125,0.0,0.0,169.37021456285368,447.3078036479813,164.2815847396123,439.3759571133758,168.3010063567733,445.8674371763693,0.0,0.0,94815000,109357600
2022-01-20,0.0,162.86585998535156,434.7921142578125,0.0,0.0,167.9841885126374,446.46117571037973,162.53915623599835,432.60233864039765,165.311175689,441.604749511992,0.0,0.0,91420500,122379700
2022-01-21,0.0,160.786865234375,426.2568054199219,0.0,0.0,164.6676866314393,436.0669857185469,160.6779639788274,426.22760960388274,162.7767716970633,433.6339020461894,0.0,0.0,122848900,202271200
2022-01-24,0.0,160.00474548339844,428.0670471191406,0.0,0.0,160.67795733703522,428.59260155977455,153.15390660690394,409.49776379096363,158.42074513925402,420.4660953622507,0.0,0.0,162294600,251783900
2022-01-25,0.0,158.1831512451172,422.8407287597656,0.0,0.0,161.1333647792294,427.95020425807763,155.45074023093528,415.71665293680184,157.3911434550335,421.468466061846,0.0,0.0,115798400,167997300
2022-01-26,0.0,158.0940399169922,421.7799072265625,0.0,0.0,162.74706448825663,432.1545791195473,156.24273377270367,417.38087312929633,161.8659598675412,428.92343701464296,0.0,0.0,108275300,186391100
2022-01-27,0.0,157.62872314453125,419.6972351074219,0.0,0.0,162.2025450618341,429.77020849430465,156.6981152846166,417.9551684021265,160.8264376175297,426.52935377541564,0.0,0.0,121954600,149878300
2022-01-28,0.0,168.627685546875,430.12054443359375,0.0,0.0,168.6474898921452,430.1691942268574,161.17294326616351,416.36875073481315,164.05386369826186,421.0986511480167,0.0,0.0,179935700,164457400
2022-01-31,0.0,173.0332489013672,437.8675537109375,0.0,0.0,173.25105143167045,438.22764540823067,167.81591300849146,428.0378879355277,168.45942597758483,429.42960492264126,0.0,0.0,115541600,152251400
2022-02-01,0.0,172.86492919921875,440.8261413574219,0.0,0.0,173.09262632434437,441.4879330327447,170.58791262908917,434.97699831050676,172.27091962221414,438.61688222551237,0.0,0.0,86213900,123155400
2022-02-02,0.0,174.08262634277344,445.1083679199219,0.0,0.0,174.12223503659283,445.85774705760184,171.59771707892023,440.9234458543473,173.00352358369815,443.30787992082185,0.0,0.0,84914300,117361000
2022-02-03,0.0,171.17201232910156,434.6461181640625,0.0,0.0,174.47864348230152,440.84561125087595,170.39980894344717,433.77992603068657,172.73622344797076,438.87969013236386,0.0,0.0,89418100,118024400
2022-02-04,0.0,170.88455200195312,436.68988037109375,0.22,0.0,172.57962556917929,440.66065995586507,169.18947843472696,431.9502083095991,170.18074563472103,434.40277572144623,0.0,0.0,82465400,118454400
2022-02-07,0.0,170.1609344482422,435.2884521484375,0.0,0.0,172.43092972457674,438.9185943237617,169.45712806749682,433.91618926286264,171.35045208596668,437.47822766144884,0.0,0.0,77251200,84472900
2022-02-08,0.0,173.30325317382812,438.8699645996094,0.0,0.0,173.81871637315277,439.82374422560946,169.93293548659793,433.30306718609836,170.2303186833444,434.77265943517153,0.0,0.0,74829200,81012000
2022-02-09,0.0,174.74058532714844,445.29327392578125,0.0,0.0,175.10734936046612,445.62416975913925,173.37263171558251,442.8309943034065,174.51259810039994,443.03536502680083,0.0,0.0,71285000,92589900
2022-02-10,0.0,170.61691284179688,437.2933349609375,0.0,0.0,173.94757137972226,445.458749545304,170.05189837917317,435.2300844495333,172.61927690565753,439.2592561707082,0.0,0.0,90865900,140103700
2022-02-11,0.0,167.16729736328125,428.67041015625,0.0,0.0,171.5685260818685,439.5219575148552,166.57253100245822,427.19110595935524,170.82507569360814,437.3808616799335,0.0,0.0,98670700,153214600
2022-02-14,0.0,167.4052276611328,427.2689514160156,0.0,0.0,168.09911175098642,429.7799104251705,165.1054802484309,423.6874593401487,165.90840434708568,428.1448853080219,0.0,0.0,86185500,123006300
2022-02-15,0.0,171.28106689453125,434.1594543457031,0.0,0.0,171.43967328968137,434.33462924109483,168.7632546550612,431.3175995617489,169.47696830769834,431.85289578752787,0.0,0.0,62527400,88482700
2022-02-16,0.0,171.04315185546875,434.6461181640625,0.0,0.0,171.8262462583375,436.0670308596063,168.56498395007378,430.11084616521555,170.34926786706546,432.0475714646662,0.0,0.0,61177400,84863600
2022-02-17,0.0,167.4052276611328,425.3614501953125,0.0,0.0,170.40876639156528,434.6169106993032,166.99880443509758,424.73859617178033,169.53644632115575,431.3565723880545,0.0,0.0,69589300,102259100
2022-02-18,0.0,165.83901977539062,422.607177734375,0.0,0.0,169.05071609786086,426.918594851408,164.73871248421958,420.2616815222175,168.33701756828623,425.6241777119739,0.0,0.0,82772700,132642900
2022-02-22,0.0,162.8850555419922,418.07196044921875,0.0,0.0,165.2343542828062,423.8432285106368,160.7339921172811,414.4612424452325,163.53928048685717,420.3298695065441,0.0,0.0,91162800,124391800
2022-02-23,0.0,158.6721649169922,410.6558837890625,0.0,0.0,164.69905682644026,421.6631522064351,158.35495211884296,410.0719377537744,164.09438316481467,421.07920617114706,0.0,0.0,90009200,132578000
2022-02-24,0.0,161.31883239746094,416.8359069824219,0.0,0.0,161.42787239639142,417.28361578856055,150.6726170378804,399.6486290632261,151.2475538390105,400.01843285420614,0.0,0.0,141147500,213942900
2022-02-25,0.0,163.41041564941406,426.0329284667969,0.0,0.0,163.67804692215537,426.1205159102756,159.46516102105377,416.4076357123632,162.4092260255137,418.11079419281293,0.0,0.0,91974200,121804500
2022-02-28,0.0,163.67803955078125,424.9429626464844,0.0,0.0,163.97542274375022,426.47094642283815,161.01152829220405,419.17169491880094,161.63603148488514,420.46608245052886,0.0,0.0,95056600,145615000
2022-03-01,0.0,161.77481079101562,418.4709777832031,0.0,0.0,165.1451284875075,425.46852947175023,160.55555631909613,415.6777725109668,163.26171165329615,423.39553723206706,0.0,0.0,83474400,137785900
2022-03-02,0.0,165.10546875,426.1692199707031,0.0,0.0,165.89848556554983,427.9502241589019,161.52699341560762,420.01837728995866,162.9544206584898,420.7969521884735,0.0,0.0,79724800,117726500
2022-03-03,0.0,164.77835083007812,424.0475769042969,0.0,0.0,167.43495492693344,429.30303207404194,164.10429635993654,422.18869728096985,166.9987949165887,428.68017805354583,0.0,0.0,76678400,105501700
2022-03-04,0.0,161.7450714111328,420.60235595703125,0.0,0.0,164.1042922485981,421.770218395441,160.68442334485607,416.42717571544415,163.05355140938542,420.1935847981128,0.0,0.0,83737200,113978200
2022-03-07,0.0,157.90887451171875,408.20330810546875,0.0,0.0,163.57892434011342,420.7288181402225,157.65113534872225,408.1351746342418,161.9334170899732,419.9988930360925,0.0,0.0,96418800,137896600
2022-03-08,0.0,156.0651092529297,405.1084899902344,0.0,0.0,161.45760520179275,415.77512203509343,154.43943166177573,404.00873125928484,157.43306281915162,408.3882825024225,0.0,0.0,131148300,164772700
2022-03-09,0.0,161.52699279785156,415.9697570800781,0.0,0.0,161.98298238084854,418.0135534846112,158.01791344380138,411.5026186291489,160.06982875344372,413.7605276036946,0.0,0.0,91454900,116990800
2022-03-10,0.0,157.13568115234375,414.0914001464844,0.0,0.0,158.98934598057429,415.0159541507659,154.6178539880632,409.18629499177,158.80100279204103,411.2106076028342,0.0,0.0,105342000,93972700
2022-03-11,0.0,153.37876892089844,408.826171875,0.0,0.0,157.88903768542306,417.29328485013923,153.15078170108927,408.3006175094159,157.54208811679152,416.6606890641784,0.0,0.0,96970100,95636300
2022-03-14,0.0,149.30467224121094,405.83837890625,0.0,0.0,152.77410770651994,413.18628012126294,148.78922414818115,404.6607746601605,150.12742589519166,409.62427156534693,0.0,0.0,108732100,95729200
2022-03-15,0.0,153.73562622070312,414.762939453125,0.0,0.0,154.2114453664796,415.41498927466154,149.0667661849918,407.2203797246546,149.58221423794402,408.5342212070947,0.0,0.0,92964300,106219100
2022-03-16,0.0,158.19635009765625,423.9599914550781,0.0,0.0,158.60277333445518,424.018383091628,153.1111589629869,413.42959738653764,155.678537726209,418.3833822594522,0.0,0.0,102300200,144954800
2022-03-17,0.0,159.21734619140625,429.2641296386719,0.0,0.0,159.59403259920398,429.2641296386719,156.25346669490844,421.5950445016212,157.22490439731806,421.98433198203,0.0,0.0,75615400,102676900
2022-03-18,0.0,162.54798889160156,433.9657287597656,0.0,1.366,163.04362248449934,434.2976525476604,158.36484015750148,426.83906494079474,159.1082905468481,427.60054417019984,0.0,0.0,123511700,106345500
2022-03-21,0.0,163.935791015625,433.8388977050781,0.0,0.0,164.89732150726314,435.8597272162419,161.58647722780486,430.2169624904623,162.0821108781116,433.7900669753195,0.0,0.0,95811400,88349800
2022-03-22,0.0,167.34573364257812,438.9153747558594,0.0,0.0,167.94048487900454,439.8818596382293,163.46987531422113,435.2739254726389,164.06462655064755,435.2739254726389,0.0,0.0,81532000,74650400
2022-03-23,0.0,168.7235870361328,433.2628173828125,0.0,0.0,171.1323589329495,437.8414648077508,166.18593044504055,433.1749578335085,166.5229727690099,436.29899195386207,0.0,0.0,98062700,79426100
2022-03-24,0.0,172.54991149902344,439.7939758300781,0.0,0.0,172.6192923468856,439.8037479331588,168.72361899785875,434.20004267638217,169.56618715355125,435.3520187059988,0.0,0.0,90131400,64736900
2022-03-25,0.0,173.19419860839844,441.9417724609375,0.0,0.0,173.74930579535862,442.22489532576856,171.2414011021401,437.78290821306865,172.36153782795816,440.4481004806886,0.0,0.0,80546200,77101300
2022-03-28,0.0,174.0665283203125,445.0853271484375,0.0,0.0,174.19538277239084,445.0853271484375,170.49796031011837,439.3742178078025,170.6664739209418,441.3267317845667,0.0,0.0,90371900,68529800
2022-03-29,0.0,177.39720153808594,450.5914001464844,0.0,0.0,177.44675280234074,451.0990728469213,174.8000709431921,446.32516188288366,175.14702054620702,449.097728149043,0.0,0.0,100589400,86581500
2022-03-30,0.0,176.2175750732422,447.8091125488281,0.0,0.0,178.04150309829743,450.2497551291183,175.1569119048066,445.6320486417293,176.99076228224467,449.41015858913835,0.0,0.0,92633200,79666900
2022-03-31,0.0,173.08517456054688,440.9167175292969,0.0,0.0,176.47530672937728,447.8676624723366,172.87700178349212,440.4481034525868,176.28696353240818,447.01832366511104,0.0,0.0,103049300,121699900
2022-04-01,0.0,172.7877960205078,442.1663513183594,0.0,0.0,173.35282562665074,442.6935086685849,170.43849742252846,438.4761009017784,172.51024239397603,442.5470760713,0.0,0.0,78751300,89048800
2022-04-04,0.0,176.88174438476562,445.95416259765625,0.0,0.0,176.93131077626123,446.061566354456,172.9166750737439,441.521977498051,173.04554466652462,442.37131627720447,0.0,0.0,76468400,59601000
2022-04-05,0.0,173.53123474121094,440.3211975097656,0.0,0.0,176.7429459353053,446.9597332527439,172.89682433410385,439.1399348710974,175.94992914503712,444.4117167602859,0.0,0.0,73401800,74214500
2022-04-06,0.0,170.32945251464844,435.91827392578125,0.0,0.0,172.11373658066418,438.2710569195777,168.64430122334275,432.9407019314289,170.85482294442838,436.2795140493682,0.0,0.0,89058800,106898000
2022-04-07,0.0,170.63673400878906,438.1148376464844,0.0,0.0,171.8460811943685,439.98926417179575,168.36673879191179,432.9992605646746,169.665296394738,435.01034757590514,0.0,0.0,77594700,78097200
2022-04-08,0.0,168.60462951660156,436.94329833984375,0.0,0.0,170.27987345598882,439.9306420051561,167.72240233926902,435.3519948607207,170.27987345598882,437.33379513271547,0.0,0.0,76575500,79272700
2022-04-11,0.0,164.3025360107422,429.4749755859375,0.0,0.0,167.5538911694186,434.43434784113737,164.05471921434588,428.95756058809377,167.23669353531054,433.565464844816,0.0,0.0,72246700,89770500
2022-04-12,0.0,166.1958770751953,427.8836975097656,0.0,0.0,168.38656931056954,435.16656653474575,165.18478020665574,426.28262169680494,166.55273390376584,432.559947183206,0.0,0.0,79265200,84363600
2022-04-13,0.0,168.9119110107422,432.7844543457031,0.0,0.0,169.54632136181823,433.5654479672545,165.31362165449113,427.44432778277934,165.9282024280391,427.62981898167226,0.0,0.0,70618900,74070400
2022-04-14,0.0,163.8465576171875,427.39556884765625,0.0,0.0,169.77434668138505,434.1707949454547,163.5987408039011,427.28816508316675,169.1300138915177,433.01878901993,0.0,0.0,75329400,97869500
2022-04-18,0.0,163.6284637451172,427.5712890625,0.0,0.0,165.1451011636673,429.3090253697182,162.14156312884958,425.267306998514,162.48849753065755,426.4388273419645,0.0,0.0,69023900,66002500
2022-04-19,0.0,165.93812561035156,434.473388671875,0.0,0.0,166.35447115079714,435.2153236729523,162.47861271306476,427.2881222375168,163.57891992587136,427.4638413330617,0.0,0.0,67723800,77821000
2022-04-20,0.0,165.7696075439453,434.1512145996094,0.0,0.0,167.40520747877537,436.94332493492885,164.6494859073444,432.9504376332669,167.2862451309006,436.3087638837645,0.0,0.0,67929800,65224400
2022-04-21,0.0,164.96669006347656,427.6591796875,0.0,0.0,170.03206619727672,439.3254638636328,164.46114922301896,426.7219812204549,167.43495090331956,437.8903647455002,0.0,0.0,87227800,85417300
2022-04-22,0.0,160.3771209716797,415.9245300292969,0.0,0.0,166.40402763853763,427.67864255898434,160.08966012576172,415.33876988561514,165.00635231798768,426.5364385821535,0.0,0.0,84882400,132471800
2022-04-25,0.0,161.45761108398438,418.33587646484375,0.0,0.0,161.74507192512988,418.5115955660647,157.07621174729513,408.8954586203909,159.71297108077007,413.61079638747157,0.0,0.0,96046400,119647700
2022-04-26,0.0,155.43069458007812,406.2205505371094,0.0,0.0,160.92230802187353,415.92454766486657,155.35139139177141,406.19126401833347,160.8330976071047,415.7195122404352,0.0,0.0,95623200,103996300
2022-04-27,0.0,155.20272827148438,407.3627624511719,0.0,0.0,158.39459505890858,412.87863853578926,154.02311776553654,405.1564418103253,154.54848822398645,407.33347593182884,0.0,0.0,88063200,122030000
2022-04-28,0.0,162.2109832763672,417.65252685546875,0.0,0.0,163.08330335618535,419.4390939439512,157.54210755439004,407.68495070081826,157.85932035633806,412.2635986561956,0.0,0.0,130216800,105449100
2022-04-29,0.0,156.2732696533203,402.2178649902344,0.0,0.0,164.7486073264787,415.75854417339,155.8767688194159,401.4466136546457,160.42668168455637,413.5326795103096,0.0,0.0,131747600,145491100
2022-05-02,0.0,156.58058166503906,404.6390075683594,0.0,0.0,156.8482129324933,406.0448200161058,151.93153583652065,395.40359500049794,155.34149760095795,402.2862246494644,0.0,0.0,123055300,158312500
2022-05-03,0.0,158.0872802734375,406.493896484375,0.0,0.0,159.30654975390115,408.98333992977575,154.9548875862069,403.5455812619324,156.76889315365517,405.1564291544852,0.0,0.0,88966500,100028200
2022-05-04,0.0,164.57017517089844,418.872802734375,0.0,0.0,165.02614958597607,419.4585628603886,157.8691996097839,403.88725265943174,158.27562276818423,407.1772337995279,0.0,0.0,108256500,144247900
2022-05-05,0.0,155.40097045898438,403.9848937988281,0.0,0.0,162.6471316103484,414.9092116610616,153.596856810212,399.71865561286353,162.4191443788186,414.4698841079858,0.0,0.0,130525300,172929100
2022-05-06,0.0,156.13558959960938,401.57354736328125,0.23,0.0,158.27987652698923,404.9513882122927,153.05813992710523,396.09675994085796,154.8748262004885,401.33925521904894,0.0,0.0,116124600,151770800
2022-05-09,0.0,150.9535369873047,388.7162780761719,0.0,0.0,154.696108922872,396.7606265385695,150.3876924541417,387.085915713176,153.80264866053622,395.48173220174664,0.0,0.0,131577900,155586100
2022-05-10,0.0,153.3857421875,389.6144104003906,0.0,0.0,155.59952707122858,396.4384374340443,151.81723683425432,385.4458036519284,154.38840287628904,394.8861923479471,0.0,0.0,115366700,132497200
2022-05-11,0.0,145.4340057373047,383.4249267578125,0.0,0.0,154.31887882617508,394.44687634261646,144.74902403749422,382.6536754058718,152.38307085785848,388.61862101278285,0.0,0.0,142689800,142361000
2022-05-12,0.0,141.52268981933594,383.0246887207031,0.0,0.0,145.13620352153742,386.40252978311736,137.79005411909583,376.00539812396016,141.73116846366526,380.1252040806507,0.0,0.0,182602000,125090800
2022-05-13,0.0,146.03958129882812,392.18194580078125,0.0,0.0,147.02238319608435,393.6072726153913,142.06868657534451,386.2170003035399,143.5379133816603,387.29088891440966,0.0,0.0,113990900,104174400
2022-05-16,0.0,144.48098754882812,390.5906677246094,0.0,0.0,146.4465912032119,394.3785497307183,143.13088283318274,388.159797277524,144.49092447949562,390.4832937530032,0.0,0.0,86643800,78622400
2022-05-17,0.0,148.15408325195312,398.625244140625,0.0,0.0,148.68022557560093,398.8693083776145,145.61269797915526,393.0215090001063,147.77684341697517,396.8777358617404,0.0,0.0,78336300,83029700
2022-05-18,0.0,139.79534912109375,382.5560607910156,0.0,0.0,146.28775500898428,394.2125719699294,138.88203004967724,381.2771664808148,145.78147140988727,393.9197067817154,0.0,0.0,109742900,117674500
2022-05-19,0.0,136.35060119628906,380.2130432128906,0.0,0.0,140.62923776093464,384.7819486195948,135.60605844890728,377.9188333022698,138.86219085230275,379.3929909073281,0.0,0.0,136095600,98510700
2022-05-20,0.0,136.58885192871094,380.3789978027344,0.0,0.0,139.67622327962164,387.6032932286928,131.645092083235,371.50482575821405,138.07793749703902,383.913043172625,0.0,0.0,137426100,131432200
2022-05-23,0.0,142.0686798095703,387.4959411621094,0.0,0.0,142.21758229550522,388.2867069478801,136.6484021051316,381.111212046443,136.78738280792436,383.5030238182559,0.0,0.0,117726300,76414900
2022-05-24,0.0,139.3386993408203,384.5378723144531,0.0,0.0,140.93698510605824,385.7679358377358,136.33074773726096,377.772388867906,139.78542197691854,383.2394338599347,0.0,0.0,104132700,91448800
2022-05-25,0.0,139.49754333496094,387.9352111816406,0.0,0.0,140.75829157067912,389.96584227841475,137.33339771813021,382.5853422772487,137.42273921872214,382.9953535034262,0.0,0.0,92482700,91472900
2022-05-26,0.0,142.7338104248047,395.68670654296875,0.0,0.0,143.2897332655704,397.37564181124907,136.1421257527405,388.98959809007306,136.390306674351,389.20437581324745,0.0,0.0,90601500,82168300
2022-05-27,0.0,148.55116271972656,405.4004821777344,0.0,0.0,148.59086499973355,405.517628248203,144.20302839258298,398.01998180822807,144.33208731118634,398.2249874315481,0.0,0.0,90978500,84768700
2022-05-31,0.0,147.75698852539062,403.1257629394531,0.0,0.0,149.56375288938742,406.57194867630926,145.77154117036704,400.29462382925067,147.98532587760639,403.73103746314507,0.0,0.0,103718400,95937000
2022-06-01,0.0,147.62794494628906,399.8650817871094,0.0,0.0,150.6358964813733,406.3571845656838,146.6054256211368,397.26823471708,148.80927339999707,405.31261226869657,0.0,0.0,74286600,86585800
2022-06-02,0.0,150.10975646972656,407.4798889160156,0.0,0.0,150.1693174677386,407.5286898446704,145.7914023407159,397.3756238657535,146.75434553594118,399.69912009525683,0.0,0.0,72348100,79609600
2022-06-03,0.0,144.32215881347656,400.7925720214844,0.0,0.0,146.8933092485359,404.2094716485074,143.4088549382039,399.7870284658233,145.83108774770463,402.6083958083479,0.0,0.0,88570300,71874300
2022-06-06,0.0,145.07662963867188,402.0128479003906,0.0,0.0,147.4889559190541,406.7183836410424,143.84564689313325,400.8022690529102,145.96015305710577,404.93184657537745,0.0,0.0,71598400,57508900
2022-06-07,0.0,147.62794494628906,405.8690185546875,0.0,0.0,147.91582814813964,406.3376325742497,143.05148818089592,397.93204549426173,143.29966910060756,398.41043161620905,0.0,0.0,67808200,59272400
2022-06-08,0.0,146.88339233398438,401.4564514160156,0.0,0.0,148.77948292109005,405.9472400968372,146.3870305278578,400.6363990158138,147.49887612629803,404.1020998516312,0.0,0.0,53950200,64350000
2022-06-09,0.0,141.60211181640625,391.9085998535156,0.0,0.0,146.87347238324736,401.9640347127755,141.49291160052343,391.9085998535157,146.00980758802268,399.62102394676333,0.0,0.0,69473000,86289800
2022-06-10,0.0,136.1322021484375,380.54498291015625,0.0,0.0,139.73577878154987,386.3830107445836,136.0627042203906,380.49618197527496,139.25927565980365,385.50438536571676,0.0,0.0,91437900,132893900
2022-06-13,0.0,130.92041015625,366.09637451171875,0.0,0.0,134.21624505789245,372.7446822894116,130.4836092920868,364.4367256967326,131.90319695285518,370.8312269140035,0.0,0.0,122207100,170004900
2022-06-14,0.0,131.7939910888672,364.9931640625,0.0,0.0,132.91577370123466,368.96653681352416,130.52330598271703,361.7910426079515,132.1613091531334,367.90242036294205,0.0,0.0,84784300,104011800
2022-06-15,0.0,134.44456481933594,370.1966552734375,0.0,0.0,136.34067074153285,374.7850451607564,131.19836919293874,363.2847392355552,133.31286039546794,368.4003162291868,0.0,0.0,91533000,125666800
2022-06-16,0.0,129.11363220214844,357.94464111328125,0.0,0.0,131.42668006538247,362.13279219618704,128.10104986360264,355.43565334663833,131.11893816537355,361.71300881537155,0.0,0.0,108123900,134473300
2022-06-17,0.0,130.6027069091797,358.7162170410156,0.0,1.577,132.1116509360941,362.16750480331945,128.86544070872029,355.0982953701577,129.12355852449724,358.3730750652033,0.0,0.0,134520300,111113900
2022-06-21,0.0,134.88134765625,367.7464294433594,0.0,0.0,136.06269113736712,369.1779132574162,132.34991465129582,364.5500742887262,132.44917792041107,364.6285289732114,0.0,0.0,81000500,76811900
2022-06-22,0.0,134.3651580810547,367.0797119140625,0.0,0.0,136.7576106719913,371.3251515928733,132.93563353763741,362.9518944178461,133.80922008813351,363.3833054147034,0.0,0.0,73409200,90059400
2022-06-23,0.0,137.26390075683594,370.6780700683594,0.0,0.0,137.5815644420526,371.4330244232366,134.64311097581628,365.6090352596023,135.8244545208393,369.2858134739938,0.0,0.0,72433800,79292100
2022-06-24,0.0,140.6292266845703,382.46331787109375,0.0,0.0,140.8774075808168,382.4731321868849,138.75297971485728,373.92339696971493,138.8820234804288,373.95280999539403,0.0,0.0,89116800,98050300
2022-06-27,0.0,140.6292266845703,381.00244140625,0.0,0.0,142.44591266282575,383.7183439946424,139.94424498728844,379.87490213274316,141.6616525479414,383.41439940582825,0.0,0.0,70207900,66009600
2022-06-28,0.0,136.43994140625,373.21746826171875,0.0,0.0,142.3764246147896,385.48320909324394,136.32081941507366,373.09981615464244,141.09581776636168,382.6104270992481,0.0,0.0,67083400,86548900
2022-06-29,0.0,138.21690368652344,372.9134826660156,0.0,0.0,139.64642810554085,374.8057903306718,135.67553367394143,371.030989316435,136.459793806928,373.7861189003541,0.0,0.0,66242400,65676000
2022-06-30,0.0,135.72518920898438,369.8838806152344,0.0,0.0,137.3631772999331,373.2273011253819,132.7966572429865,365.2854543644132,136.25133157263517,368.8935921286375,0.0,0.0,98964500,112508300
